,EstablishmentId,Summary
1013,8655478,"Metekhi Line is located in Tbilisi City, in the Tbilisi City Centre district. Boasting a terrace, the hotel is close to several noted attractions, around 1.3 km from Freedom Square and around 1.9 km from Rustaveli Theatre. The rooms have a flat-screen TV with cable channels.<br/>All guest rooms in the hotel are fitted with a kettle. All rooms have a private bathroom equipped with a shower and free toiletries, while certain rooms also offer a kitchenette. Guest rooms at Metekhi Line have air conditioning and a wardrobe.<br/>A buffet breakfast is available daily at the accommodation. The restaurant at Metekhi Line specialises in international cuisine.<br/>Staff at the reception can provide guidance on what to do in the area.<br/>Tbilisi Opera and Ballet Theatre is 2.2 km from the hotel. Tbilisi International Airport is 13 km away. <br/>This is our guests' favourite part of Tbilisi City, according to independent reviews."
1014,8747045,"Set in the Saburtalo district in Tbilisi City, 400 m from Medical University Metro Station, Hotel Queen features air-conditioned rooms and free WiFi throughout the property.<br/><br/>Rooms come with a flat-screen TV with satellite channels and a mini-bar. Each room has a private bathroom with bathrobes, hairdryer and slippers.<br/><br/>There is a 24-hour front desk at the property. Airport shuttle is provided upon request at a surcharge.<br/><br/>Rustaveli Theater is 2.4 mi from Hotel Queen, while Freedom Square is 3.1 mi away. Tbilisi Opera and Ballet Theater is 2.5 mi from Hotel Queen. Tbilisi International Airport is 13 mi from the property."
1015,8748001,"The Hotel Riu Palace Zanzibar is located on Nungwi Beach, a beautiful white-sand beach with crystalline waters that will make you feel like you're truly in paradise. This resort in Zanzibar, Tanzania, offers free WiFi and the exclusive amenities of RIU Hotels & Resorts to make your holiday an unforgettable experience.<br/><br/>The rooms at this hotel in Zanzibar are notable for their design and spaciousness. In all of them, you'll have free WiFi, air conditioning, satellite TV, a minibar, and a balcony or terrace. Plus, the hotel has villas with private pools for those who want a stay in total luxury.<br/><br/>At the Hotel Riu Palace Zanzibar you can enjoy a refreshing dip in the pool with sea views, relax under the sun in a lounge chair, or go to the beach thanks to the direct access from the hotel. When it comes to gastronomy, you have the main restaurant for enjoying buffet breakfasts with show-cooking stations, and two theme restaurants that serve exquisite dishes."
1016,112051,"This hotel is located in the resort centre, close to the ski lift station. The popular skiing hotel comprises a total of 50 rooms and welcomes guests in a lobby with 24-hour reception. Several conference rooms are also available, and dining options in this family-friendly hotel include a bar and an Ã  la carte restaurant. The tastefully fitted rooms all come with an en suite bathroom, a direct dial telephone, and satellite/ cable TV. The majority of rooms also offer lovely views over majestic Rila Mountain.<br/>* Some services at an extra charge"
1017,112636,"Seifert Hotel is located in Prague's Zizkov neighborhood, close to National Memorial at Vitkov, Zizkov Television Tower, and Charles Bridge. Nearby points of interest also include Prague State Opera and Palladium Shopping Centre. The property has a train station pick-up service, which is complimentary. Guest parking is limited, and available on a limited first-come, first-served basis (surcharge). Complimentary wireless and wired high-speed Internet access is available in public areas. Seifert Hotel features a rooftop terrace, multilingual staff, and tour/ticket assistance."
1018,112956,"Location. <br/><br/>	Hotel Atlantic Kempinski Hamburg is located in Hamburg's Saint Georg neighborhood, close to Hamburger Kunsthalle, Monkebergstrasse, and City Hall. Nearby points of interest also include St. Michaelis Church and Fish Market.Hotel Features. <br/><br/>	Dining options at Hotel Atlantic Kempinski Hamburg include 2 restaurants. A bar/lounge is open for drinks. Room service is available 24 hours a day. The hotel serves Hot and cold buffet breakfasts (surcharges apply). Recreational amenities include an indoor pool, a health club, a sauna, and a fitness facility. The property's full-service health spa has body treatments, massage/treatment rooms, facials, and beauty services. This 5-star property has a business center and offers a meeting/conference room, secretarial services, and a technology helpdesk. Wireless Internet access (surcharge) is available in public areas. This Hamburg property has event space consisting of banquet facilities, a ballroom, and exhibit space."
1019,113282,"Set amidst the white sandy beach of Playa Bavaro on the east coast of the Dominican Republic, this hotel is within walking distance of the White Sands golf course. The hotel is located a mere 35 minutes' drive away from Punta Cana International Airport and 3.5 hours' driving distance from Santo Domingo International Airport. This stunning hotel maintains the traditional architecture of the Dominican Republic with guest rooms decorated in beautiful Mediterranean colour themes. Conference facilities ensure that guests travelling for business purposes can maintain their work-rate whilst away. The hotel's wide selection of dining options provide ample cuisine for guests wishing to explore the traditional foods of the Dominican.<br/>* Some services at an extra charge"
1020,113860,"3-star hotel in downtown Barcelona<br/>Hotel in the vicinity of la Rambla in Barcelona, the Hotel LleÃ³ is a charming 3 star modern establishment complete with all modern comforts, ideal for those who wish to discover the soul of one of Europe's most beautiful cities.<br/><br/>The hotel is situated just a short distance from Plaza Catalunya, in the center of Barcelona, one of the city's most fascinating attractions, from which it is easy to reach PlaÃ§a Universitat, the main university complexes and the Eixample district of Barcelona.<br/><br/>The Hotel LleÃ³ has 92 rooms, meeting rooms, a roof-top swimming pool that will provide relaxing moments during your stay in Barcelona, and Superior rooms with a Jacuzzi and free Wi-Fi.<br/><br/>Services<br/>This historic building one minute from the Rambla, houses the modern and functional spaces of the Hotel LleÃ³, with superior comfort and services that place the LleÃ³ among the best 3-star hotels in Barcelona."
1021,116156,"Eurostars Gran Madrid is located in Alcobendas, close to Jardin de la Vega, Centro Comercial La Vega, and CosmoCaixa Science Museum. Nearby points of interest also include Plaza Norte Shopping Center and Zona Industrial Norte. Hotel Features. Eurostars Gran Madrid's restaurant serves breakfast, lunch, and dinner. A bar/lounge is open for drinks. Room service is available 24 hours a day. The hotel serves buffet breakfasts each morning (surcharges apply). Guests can enjoy a complimentary evening social on select days. Recreational amenities include a health club and a sauna. This 4-star property offers small meeting rooms, secretarial services, and audiovisual equipment. Complimentary wireless Internet access is available in public areas. This Alcobendas property has 3 meeting rooms.  Business services, concierge services, tour/ticket assistance, and tour assistance are available. Guest parking is complimentary. Additional property amenities include a rooftop terrace, a coffee shop/cafÃ©..."
1022,116168,"Modernity. Peace and quiet. Rest and relaxation. And technology. Those are the hallmarks of the Hotel Pozuelo, a hotel located in the city of Pozuelo de AlarcÃ³n in an exclusive, quiet residential neighbourhood. The Hotel Pozuelo, which features warm, modern design, has romantic, light-filled rooms where you will feel right at home.<br/><br/>Our facilities include large, modern conference rooms which can be adapted to host banquets and outstanding cuisine which is served in both daily set menus and large-scale celebrations. The Hotel Pozuelo also has an outdoor terrace, ideal for holding cocktail parties and receptions.The entire hotel has Wi-Fi coverage, and parking is free depending on availability."
1023,116199,"Property Location <br/>With a stay at Praga in Madrid (Carabanchel), you'll be convenient to Vicente Calderon Stadium and Plaza Mayor. This 4-star hotel is within close proximity of La Casa Encendida and El Rastro.Rooms <br/>Make yourself at home in one of the 420 air-conditioned rooms featuring minibars. Windows open to city and courtyard views. Wireless Internet access (surcharge) keeps you connected, and satellite programming is available for your entertainment. Bathrooms feature bathtubs or showers, complimentary toiletries, and bidets.Rec, Spa, Premium Amenities <br/>Make use of convenient amenities such as wireless Internet access (surcharge), concierge services, and wedding services.Dining <br/>Grab a bite to eat at the hotel's restaurant, which features a bar, or stay in and take advantage of room service (during limited hours). Quench your thirst with your favorite drink at a bar/lounge."
